prompt_idx,site,branch,site_pos,branch_pos,q,rho,cos
20,layer_3_mlp_out,layer_5_mlp_out,6,10,0.3538058477844682,0.7945482860203705,-0.23304845236661623
20,layer_3_mlp_out,layer_6_mha_output_out,6,11,0.014694702569028495,0.2836975935631197,-0.23462723202555696
20,layer_3_mlp_out,layer_6_mlp_out,6,12,0.3353364967650794,0.778549006875156,-0.26342594903772526
20,layer_3_mlp_out,layer_7_mha_output_out,6,13,0.053686403500206925,0.2103095229911312,0.06302130126353574
20,layer_3_mlp_out,layer_7_mlp_out,6,14,0.26117030356400694,0.657374359213532,-0.18505778311035007
20,layer_3_mlp_out,layer_8_mha_output_out,6,15,0.007834065491491793,0.21339120688147734,-0.17779294675226512
20,layer_3_mlp_out,layer_8_mlp_out,6,16,0.2526562511128261,0.6422612811070696,-0.17506909206182933
20,layer_3_mlp_out,layer_9_mha_output_out,6,17,0.11482945933943334,0.29057558544364653,0.17910295219874175
20,layer_3_mlp_out,layer_9_mlp_out,6,18,0.36380244296759423,0.7305039832968929,0.12214182827767385
20,layer_3_mlp_out,layer_10_mha_output_out,6,19,-0.04349975199056577,0.15483429616354805,-0.4070962813757489
20,layer_3_mlp_out,layer_10_mlp_out,6,20,0.15032484755862918,0.5097370847651495,-0.1976181334218642
20,layer_3_mlp_out,layer_11_mha_output_out,6,21,0.02100349280910485,0.24241320810276323,-0.15728541880915306
20,layer_3_mlp_out,layer_11_mlp_out,6,22,0.17142540751545554,0.497230341518873,-0.10230838920997454
20,layer_3_mlp_out,layer_12_mha_output_out,6,23,0.028440099920577278,0.27991403699026285,-0.18062421671476417
20,layer_3_mlp_out,layer_12_mlp_out,6,24,0.34536881725346147,0.7336377422791268,-0.030718511911995112
20,layer_3_mlp_out,layer_13_mha_output_out,6,25,-0.014560876264773537,0.23277731030631466,-0.29026649879158106
20,layer_3_mlp_out,layer_13_mlp_out,6,26,0.05845251532569651,0.42179684355732244,-0.29279067644634976
20,layer_3_mlp_out,layer_14_mha_output_out,6,27,6.77746948585245e-6,0.19750308848672238,-0.19747011084630048
20,layer_3_mlp_out,layer_14_mlp_out,6,28,0.28245988599607086,0.6598670399834964,-0.10440675109473328
20,layer_3_mlp_out,layer_15_mha_output_out,6,29,0.04214988683923404,0.1376234752612688,0.19050660304269515
20,layer_3_mlp_out,layer_15_mlp_out,6,30,0.09029576647091653,0.4028972418107653,-0.17378537393874627
20,layer_3_mlp_out,layer_16_mha_output_out,6,31,0.020196169833736066,0.2193400984796887,-0.12800367487406214
20,layer_3_mlp_out,layer_16_mlp_out,6,32,0.055785466210638734,0.37422770224272495,-0.22993731232330777
20,layer_3_mlp_out,layer_17_mha_output_out,6,33,-0.009375422873890482,0.08484324457836875,-0.19253143856157526
20,layer_3_mlp_out,layer_17_mlp_out,6,34,-0.1410892243519304,0.4745919490038924,-0.6542280368176298
20,layer_3_mlp_out,layer_18_mha_output_out,6,35,0.030596369068364493,0.12232122343928532,0.14012746501147255
20,layer_3_mlp_out,layer_18_mlp_out,6,36,0.0807874937078662,0.42378135896368296,-0.23724277906962213
20,layer_3_mlp_out,layer_19_mha_output_out,6,37,0.1362717071434758,0.3296876451078203,0.17674629313755835
20,layer_3_mlp_out,layer_19_mlp_out,6,38,0.08475955031604832,0.4335425910343359,-0.2423790402355379
20,layer_3_mlp_out,layer_20_mha_output_out,6,39,0.08126599454080574,0.20376278116178356,0.2526934639317999
20,layer_3_mlp_out,layer_20_mlp_out,6,40,0.11753499069648721,0.40094908407487184,-0.0793296116620099
20,layer_3_mlp_out,layer_21_mha_output_out,6,41,0.14096780426300537,0.2681883236165099,0.41117134962637386
20,layer_3_mlp_out,layer_21_mlp_out,6,42,0.1322604216229305,0.3451072258882547,0.11391380603404182
20,layer_3_mlp_out,layer_22_mha_output_out,6,43,0.020087041087776925,0.14487728766745478,-0.0034573733512990976
20,layer_3_mlp_out,layer_22_mlp_out,6,44,0.12120832172165186,0.2504148996271837,0.34843355419676214
20,layer_3_mlp_out,layer_23_mha_output_out,6,45,0.06242485911478901,0.1565821821760377,0.28779511355394394
20,layer_3_mlp_out,layer_23_mlp_out,6,46,0.1773248500858211,0.38070110155696907,0.23644775775723417
20,layer_3_mlp_out,layer_24_mha_output_out,6,47,0.09957377757999308,0.2944358145042576,0.09123687875568831
20,layer_3_mlp_out,layer_24_mlp_out,6,48,0.028880865181887705,0.20594296046548627,-0.06342126660882073
20,layer_3_mlp_out,layer_25_mha_output_out,6,49,0.047471751162565745,0.1262523066668838,0.28257695821883566
20,layer_3_mlp_out,layer_25_mlp_out,6,50,0.12101194741510757,0.24249542210067684,0.37715856698787914
20,layer_3_mlp_out,layer_26_mha_output_out,6,51,-0.010854978924367265,0.06388584659654903,-0.2295088084617753
20,layer_3_mlp_out,layer_26_mlp_out,6,52,0.06846369929907181,0.16049388146615365,0.3210338152323349
20,layer_3_mlp_out,layer_27_mha_output_out,6,53,-0.037652863526806746,0.0941093217572102,-0.4628914928781049
20,layer_3_mlp_out,layer_27_mlp_out,6,54,0.0409609578701009,0.16712530245352716,0.09237951852118045
20,layer_3_mlp_out,layer_28_mha_output_out,6,55,0.004117829638310533,0.06216781835185191,0.004361416638112427
20,layer_3_mlp_out,layer_28_mlp_out,6,56,-0.2673592244920746,0.3419098527834164,-0.7918591453400667
20,layer_4_mha_output_out,layer_4_mha_output_out,7,7,1.0,Inf,NaN
20,layer_4_mha_output_out,layer_4_mlp_out,7,8,0.44887709493303163,0.92310328425724,-0.21980099740104037
20,layer_4_mha_output_out,layer_5_mha_output_out,7,9,0.11521193986088862,0.344579406163405,0.038300985908226254
20,layer_4_mha_output_out,layer_5_mlp_out,7,10,0.3653353059604514,0.8125615310977392,-0.2454047502422666
20,layer_4_mha_output_out,layer_6_mha_output_out,7,11,0.021664181327006538,0.28530184574065204,-0.2123892442576282
20,layer_4_mha_output_out,layer_6_mlp_out,7,12,0.35512765935848045,0.7989984790298593,-0.24430480415686648
20,layer_4_mha_output_out,layer_7_mha_output_out,7,13,0.05167955215633924,0.2094425196032825,0.05367758294177092
20,layer_4_mha_output_out,layer_7_mlp_out,7,14,0.2586796274350385,0.6581480853685182,-0.19653729493306962
20,layer_4_mha_output_out,layer_8_mha_output_out,7,15,0.011762197884892633,0.21063942948765432,-0.1559910034975601
20,layer_4_mha_output_out,layer_8_mlp_out,7,16,0.251230068448245,0.6398956211886307,-0.17390282321150055
20,layer_4_mha_output_out,layer_9_mha_output_out,7,17,0.11917606870374431,0.29552690179841595,0.1876972757293799
20,layer_4_mha_output_out,layer_9_mlp_out,7,18,0.35252619362551574,0.7124380677704708,0.11368672521827171
20,layer_4_mha_output_out,layer_10_mha_output_out,7,19,-0.04027028085282991,0.15540560064936088,-0.3894291617240508
20,layer_4_mha_output_out,layer_10_mlp_out,7,20,0.1416697659254329,0.5079166285331261,-0.21912319374701714
20,layer_4_mha_output_out,layer_11_mha_output_out,7,21,0.018370639356099505,0.23501196525111753,-0.15834343197689552
20,layer_4_mha_output_out,layer_11_mlp_out,7,22,0.163408830441915,0.484146692525449,-0.10029020357377406
20,layer_4_mha_output_out,layer_12_mha_output_out,7,23,0.023755505331669924,0.26892069403066987,-0.18288492266012085
20,layer_4_mha_output_out,layer_12_mlp_out,7,24,0.33707823988117835,0.7104401205801218,0.010734460992030388
20,layer_4_mha_output_out,layer_13_mha_output_out,7,25,-0.012793423779394075,0.22328977957360555,-0.2763701402926013
20,layer_4_mha_output_out,layer_13_mlp_out,7,26,0.04171685795937774,0.4164908316802743,-0.3261667157462355
20,layer_4_mha_output_out,layer_14_mha_output_out,7,27,-0.00032932782977046493,0.19277398542665902,-0.1944177793013673
20,layer_4_mha_output_out,layer_14_mlp_out,7,28,0.26847429588378446,0.6288182524338003,-0.07136609198506408
20,layer_4_mha_output_out,layer_15_mha_output_out,7,29,0.04107158371485742,0.13617678924472465,0.18632653555337528
20,layer_4_mha_output_out,layer_15_mlp_out,7,30,0.10031934779906049,0.39904363811395244,-0.13462297761279218
20,layer_4_mha_output_out,layer_16_mha_output_out,7,31,0.013212136824770848,0.20374459712138868,-0.13990296705192337
20,layer_4_mha_output_out,layer_16_mlp_out,7,32,0.05909094444708851,0.36432871923493015,-0.20481423578223848
20,layer_4_mha_output_out,layer_17_mha_output_out,7,33,-0.011005587630668279,0.08517514152957166,-0.21068635297768576
20,layer_4_mha_output_out,layer_17_mlp_out,7,34,-0.13507081668951182,0.4514199856724124,-0.638989248571125
20,layer_4_mha_output_out,layer_18_mha_output_out,7,35,0.027709285001332185,0.1206543451726873,0.11893872387410173
20,layer_4_mha_output_out,layer_18_mlp_out,7,36,0.09280413418487476,0.4176680368151617,-0.19242680029992953
20,layer_4_mha_output_out,layer_19_mha_output_out,7,37,0.13079713550706396,0.3138923561772214,0.19482256854886074
20,layer_4_mha_output_out,layer_19_mlp_out,7,38,0.06725156414239564,0.42317875947392813,-0.27244389192598134
20,layer_4_mha_output_out,layer_20_mha_output_out,7,39,0.08331611767049474,0.20570613079344177,0.2597382283276406
20,layer_4_mha_output_out,layer_20_mlp_out,7,40,0.1159501589092472,0.39553365239994553,-0.07358785205779828
20,layer_4_mha_output_out,layer_21_mha_output_out,7,41,0.1501158118623146,0.2754740088233688,0.4441689508036122
20,layer_4_mha_output_out,layer_21_mlp_out,7,42,0.1349134037876919,0.35094719587690937,0.11069536685708163
20,layer_4_mha_output_out,layer_22_mha_output_out,7,43,0.025970228395046258,0.14444022621292837,0.04125274548399209
20,layer_4_mha_output_out,layer_22_mlp_out,7,44,0.12071130592459178,0.25048492211577567,0.34493765772448687
20,layer_4_mha_output_out,layer_23_mha_output_out,7,45,0.0663913962379371,0.1528498576283278,0.3363113577421215
20,layer_4_mha_output_out,layer_23_mlp_out,7,46,0.18114256717766974,0.3751939321049593,0.27530615257095636
20,layer_4_mha_output_out,layer_24_mha_output_out,7,47,0.09622760112625373,0.27889577487012096,0.11512969301725094
20,layer_4_mha_output_out,layer_24_mlp_out,7,48,0.026266465237918313,0.20294703092402963,-0.07197200462595667
20,layer_4_mha_output_out,layer_25_mha_output_out,7,49,0.0525831602208896,0.12752307223534395,0.3257865975964714
20,layer_4_mha_output_out,layer_25_mlp_out,7,50,0.11272846788598823,0.2321692144334466,0.3609189779174717
20,layer_4_mha_output_out,layer_26_mha_output_out,7,51,-0.008258112861886602,0.06351900817976908,-0.19090070029990852
20,layer_4_mha_output_out,layer_26_mlp_out,7,52,0.06478898826878376,0.15358584336724496,0.3196231355691796
20,layer_4_mha_output_out,layer_27_mha_output_out,7,53,-0.03417692498246905,0.08971296430524946,-0.44342768476516914
20,layer_4_mha_output_out,layer_27_mlp_out,7,54,0.038277438789254825,0.16978110281914327,0.06732331415100144
20,layer_4_mha_output_out,layer_28_mha_output_out,7,55,0.007228205333396964,0.0606712943760046,0.059768441195638275
20,layer_4_mha_output_out,layer_28_mlp_out,7,56,-0.26018783815264235,0.33488906105854377,-0.7885949149498979
20,layer_4_mlp_out,layer_4_mlp_out,8,8,1.0,Inf,NaN
20,layer_4_mlp_out,layer_5_mha_output_out,8,9,0.10096942685385413,0.3347234956777104,0.0009066923448169416
20,layer_4_mlp_out,layer_5_mlp_out,8,10,0.37675964960217856,0.8387677531311303,-0.2984882101860103
20,layer_4_mlp_out,layer_6_mha_output_out,8,11,0.037037326585360186,0.2921580392773686,-0.1669311032123682
20,layer_4_mlp_out,layer_6_mlp_out,8,12,0.4184690202326693,0.885223319684074,-0.25792478687885817
20,layer_4_mlp_out,layer_7_mha_output_out,8,13,0.06390445193470651,0.22662519780525536,0.08007437382742763
20,layer_4_mlp_out,layer_7_mlp_out,8,14,0.2710038194743041,0.6880520504107343,-0.23519216410795138
20,layer_4_mlp_out,layer_8_mha_output_out,8,15,0.02268822270599391,0.22479444353135897,-0.12441082589955083
20,layer_4_mlp_out,layer_8_mlp_out,8,16,0.27815344024403754,0.6769532706701351,-0.17527029915082667
20,layer_4_mlp_out,layer_9_mha_output_out,8,17,0.12496122082838601,0.3113118188101333,0.1719718105664383
20,layer_4_mlp_out,layer_9_mlp_out,8,18,0.3518547932390862,0.7209092155487933,0.07025885319404979
20,layer_4_mlp_out,layer_10_mha_output_out,8,19,-0.029522986157337394,0.14676862308775196,-0.33261532981939185
20,layer_4_mlp_out,layer_10_mlp_out,8,20,0.14055345099828598,0.5192864927536079,-0.24430961589562442
20,layer_4_mlp_out,layer_11_mha_output_out,8,21,-0.004734729491562506,0.22910984159718395,-0.24850714861533385
20,layer_4_mlp_out,layer_11_mlp_out,8,22,0.17201458535412462,0.493848879887135,-0.09235998159445073
20,layer_4_mlp_out,layer_12_mha_output_out,8,23,0.004591339512195702,0.24621973444206557,-0.22854054509948077
20,layer_4_mlp_out,layer_12_mlp_out,8,24,0.32031285901123074,0.6712281305188583,0.058376562452216174
20,layer_4_mlp_out,layer_13_mha_output_out,8,25,-0.02131781874095595,0.2229862739425597,-0.31011920892551464
20,layer_4_mlp_out,layer_13_mlp_out,8,26,0.035611435274583214,0.4206383501033055,-0.34561397646198333
20,layer_4_mlp_out,layer_14_mha_output_out,8,27,-0.0037971649589212397,0.1930426238553422,-0.2118369644656554
20,layer_4_mlp_out,layer_14_mlp_out,8,28,0.24464456541490898,0.5892350499557414,-0.05852976445904905
20,layer_4_mlp_out,layer_15_mha_output_out,8,29,0.038271967697593556,0.13421559766263297,0.16901075133930168
20,layer_4_mlp_out,layer_15_mlp_out,8,30,0.1343864424774509,0.3941792512954901,-0.00038246449511636696
20,layer_4_mlp_out,layer_16_mha_output_out,8,31,0.0057504720714646185,0.1856835962005109,-0.1554342706482294
20,layer_4_mlp_out,layer_16_mlp_out,8,32,0.06705836410720001,0.3537822753491791,-0.16227502363063392
20,layer_4_mlp_out,layer_17_mha_output_out,8,33,-0.011098708555862702,0.08866170286213862,-0.21016111210628394
20,layer_4_mlp_out,layer_17_mlp_out,8,34,-0.1144030848676092,0.411416966667101,-0.5994071739968846
20,layer_4_mlp_out,layer_18_mha_output_out,8,35,0.026722686640077264,0.11901145056256444,0.11484560759444226
20,layer_4_mlp_out,layer_18_mlp_out,8,36,0.11616552313793715,0.4075444335320824,-0.09791216999162226
20,layer_4_mlp_out,layer_19_mha_output_out,8,37,0.12035567579296846,0.2964245418862364,0.19133237548431464
20,layer_4_mlp_out,layer_19_mlp_out,8,38,0.04732736904748058,0.3992569874149788,-0.28919640254833884
20,layer_4_mlp_out,layer_20_mha_output_out,8,39,0.08540627510397203,0.21485771578131432,0.24239878653582597
20,layer_4_mlp_out,layer_20_mlp_out,8,40,0.13381335925539417,0.3918810036419797,0.0027611272868558953
20,layer_4_mlp_out,layer_21_mha_output_out,8,41,0.1517557931363107,0.2711040867266949,0.47352834673382965
20,layer_4_mlp_out,layer_21_mlp_out,8,42,0.14968321683215302,0.36763660656945935,0.13493836575766976
20,layer_4_mlp_out,layer_22_mha_output_out,8,43,0.03671946608588639,0.13364563702258608,0.15758724772863852
20,layer_4_mlp_out,layer_22_mlp_out,8,44,0.11556031064523775,0.2522962782365111,0.3055008519686147
20,layer_4_mlp_out,layer_23_mha_output_out,8,45,0.07206433328712569,0.14731255394724574,0.41185729852556363
20,layer_4_mlp_out,layer_23_mlp_out,8,46,0.19207802779286787,0.36835550051777005,0.36347669910181984
20,layer_4_mlp_out,layer_24_mha_output_out,8,47,0.08666341623956342,0.24408233893395012,0.15983195655622293
20,layer_4_mlp_out,layer_24_mlp_out,8,48,0.034754432266253854,0.20712747421279024,-0.03453702749233205
20,layer_4_mlp_out,layer_25_mha_output_out,8,49,0.05811117261541221,0.12094360529442404,0.41477189579319307
20,layer_4_mlp_out,layer_25_mlp_out,8,50,0.10901471062967838,0.22627965442378925,0.3582717741268301
20,layer_4_mlp_out,layer_26_mha_output_out,8,51,-0.004756657480428306,0.063469756109957,-0.13740813922002457
20,layer_4_mlp_out,layer_26_mlp_out,8,52,0.0598051574248456,0.14503476258843087,0.31348569013931665
20,layer_4_mlp_out,layer_27_mha_output_out,8,53,-0.02829730691881438,0.07744336184908718,-0.421191221817114
20,layer_4_mlp_out,layer_27_mlp_out,8,54,0.0386678155661645,0.16658134350147105,0.07801940033942692
20,layer_4_mlp_out,layer_28_mha_output_out,8,55,0.01252507656204982,0.05442088159118689,0.1809454898257405
20,layer_4_mlp_out,layer_28_mlp_out,8,56,-0.2666046835514724,0.331961881677033,-0.7980533285506104
20,layer_5_mha_output_out,layer_5_mha_output_out,9,9,1.0,Inf,NaN
20,layer_5_mha_output_out,layer_5_mlp_out,9,10,0.3945221694963871,0.8605162777197477,-0.29651752824380245
20,layer_5_mha_output_out,layer_6_mha_output_out,9,11,0.04204037313399589,0.3008917979740281,-0.16215725848937476
20,layer_5_mha_output_out,layer_6_mlp_out,9,12,0.4058911025630526,0.8707399458535758,-0.2718622550454128
20,layer_5_mha_output_out,layer_7_mha_output_out,9,13,0.06968798643719998,0.234603080316963,0.09155249424160893
20,layer_5_mha_output_out,layer_7_mlp_out,9,14,0.27752700180609613,0.6961562633611749,-0.23440578456744493
20,layer_5_mha_output_out,layer_8_mha_output_out,9,15,0.03439146142733995,0.22188874594504787,-0.06364090798863409
20,layer_5_mha_output_out,layer_8_mlp_out,9,16,0.2878983176128216,0.6951826887677177,-0.19072795046579863
20,layer_5_mha_output_out,layer_9_mha_output_out,9,17,0.1285116032079051,0.3146065614742962,0.18076954396957334
20,layer_5_mha_output_out,layer_9_mlp_out,9,18,0.34616056583234345,0.7150834492297948,0.053739131468730716
20,layer_5_mha_output_out,layer_10_mha_output_out,9,19,-0.02862534080438639,0.14866744564594334,-0.32676188770700026
20,layer_5_mha_output_out,layer_10_mlp_out,9,20,0.146008544428205,0.5244504650245715,-0.2393748302776892
20,layer_5_mha_output_out,layer_11_mha_output_out,9,21,-0.008686361523468467,0.22981983066830852,-0.26500860455865505
20,layer_5_mha_output_out,layer_11_mlp_out,9,22,0.1538939055869749,0.47091577378813443,-0.10350527630826815
20,layer_5_mha_output_out,layer_12_mha_output_out,9,23,-0.0016064560353590274,0.2421368356147145,-0.2483623481034444
20,layer_5_mha_output_out,layer_12_mlp_out,9,24,0.29645977145129043,0.6230558471626455,0.0920478351473988
20,layer_5_mha_output_out,layer_13_mha_output_out,9,25,-0.012739629161547583,0.2143092005395262,-0.26961491952071526
20,layer_5_mha_output_out,layer_13_mlp_out,9,26,0.016855695397944737,0.40867661930671584,-0.3731219715907688
20,layer_5_mha_output_out,layer_14_mha_output_out,9,27,0.006962158116262662,0.18893323881404198,-0.15289701001473013
20,layer_5_mha_output_out,layer_14_mlp_out,9,28,0.21039614883352664,0.5339143226302314,-0.04750852101861985
20,layer_5_mha_output_out,layer_15_mha_output_out,9,29,0.03426936482824472,0.13171620504963275,0.14275783441701342
20,layer_5_mha_output_out,layer_15_mlp_out,9,30,0.13610100475635734,0.3979485922718096,-0.0024469567347739887
20,layer_5_mha_output_out,layer_16_mha_output_out,9,31,0.00010035046285328253,0.18129118193921187,-0.1807557351708648
20,layer_5_mha_output_out,layer_16_mlp_out,9,32,0.08913709421974969,0.35804904711304986,-0.09392598467782057
20,layer_5_mha_output_out,layer_17_mha_output_out,9,33,-0.013141667485240704,0.08891798804707539,-0.23178968874485212
20,layer_5_mha_output_out,layer_17_mlp_out,9,34,-0.09220149609174189,0.40243884440159483,-0.5645470018944199
20,layer_5_mha_output_out,layer_18_mha_output_out,9,35,0.02553335846691651,0.11631691866726214,0.11188191544348311
20,layer_5_mha_output_out,layer_18_mlp_out,9,36,0.13273820346363974,0.4124468616343855,-0.048832146462982506
20,layer_5_mha_output_out,layer_19_mha_output_out,9,37,0.10183015482612534,0.2672081681043157,0.1771742787180279
20,layer_5_mha_output_out,layer_19_mlp_out,9,38,0.04269456055938281,0.39905310627441376,-0.3007027847511
20,layer_5_mha_output_out,layer_20_mha_output_out,9,39,0.08457231502577389,0.216498967182275,0.23162510794663552
20,layer_5_mha_output_out,layer_20_mlp_out,9,40,0.13796348176644824,0.38911327842050847,0.026418332412551867
20,layer_5_mha_output_out,layer_21_mha_output_out,9,41,0.15898685069484741,0.2775233990285733,0.4977468691075758
20,layer_5_mha_output_out,layer_21_mlp_out,9,42,0.1483438142638105,0.36501434477787154,0.135841080239151
20,layer_5_mha_output_out,layer_22_mha_output_out,9,43,0.04135743837728423,0.13488148619837867,0.19330678490259173
20,layer_5_mha_output_out,layer_22_mlp_out,9,44,0.11746769531902224,0.25311222971302,0.3146317301882408
20,layer_5_mha_output_out,layer_23_mha_output_out,9,45,0.07796318686762505,0.14606936904628293,0.472778068318063
20,layer_5_mha_output_out,layer_23_mlp_out,9,46,0.19324062195222602,0.36689247364389443,0.37603019176279967
20,layer_5_mha_output_out,layer_24_mha_output_out,9,47,0.08383559836138088,0.2370975412461473,0.1638425200988422
20,layer_5_mha_output_out,layer_24_mlp_out,9,48,0.03576719626110725,0.207024746336199,-0.02892117662274593
20,layer_5_mha_output_out,layer_25_mha_output_out,9,49,0.059566379921760615,0.12160433570515163,0.42625813503823157
20,layer_5_mha_output_out,layer_25_mlp_out,9,50,0.0992129808097243,0.2105554183310085,0.3512226206010231
20,layer_5_mha_output_out,layer_26_mha_output_out,9,51,-0.0015509768682635539,0.06149955963566802,-0.08654579961319238
20,layer_5_mha_output_out,layer_26_mlp_out,9,52,0.062381284659893566,0.1466685090827984,0.3288278686993679
20,layer_5_mha_output_out,layer_27_mha_output_out,9,53,-0.024634659607198905,0.07387850735484339,-0.38993491003363057
20,layer_5_mha_output_out,layer_27_mlp_out,9,54,0.03597914153043158,0.16789028738817724,0.05651876059428441
20,layer_5_mha_output_out,layer_28_mha_output_out,9,55,0.014632391644307075,0.054452160145128374,0.2215482998482156
20,layer_5_mha_output_out,layer_28_mlp_out,9,56,-0.24668413853795101,0.315682518295521,-0.7868035699072907
20,layer_5_mlp_out,layer_5_mlp_out,10,10,1.0,Inf,NaN
20,layer_5_mlp_out,layer_6_mha_output_out,10,11,0.045377179675393564,0.29368577082692615,-0.13841127643487228
20,layer_5_mlp_out,layer_6_mlp_out,10,12,0.45191687464317754,0.9370678746114094,-0.32572893039848444
20,layer_5_mlp_out,layer_7_mha_output_out,10,13,0.07594029850746264,0.2502212508344406,0.0852158640121894
20,layer_5_mlp_out,layer_7_mlp_out,10,14,0.31209741456651174,0.7473228272210796,-0.2566880474729529
20,layer_5_mlp_out,layer_8_mha_output_out,10,15,0.03358688524590159,0.23499712343539508,-0.09024149827327599
20,layer_5_mlp_out,layer_8_mlp_out,10,16,0.3011803278688524,0.715476240832876,-0.19876812638965052
20,layer_5_mlp_out,layer_9_mha_output_out,10,17,0.12135114590979523,0.3194194348829895,0.13106347760208698
20,layer_5_mlp_out,layer_9_mlp_out,10,18,0.36097675556643016,0.7466878666560911,0.0226091063269239
20,layer_5_mlp_out,layer_10_mha_output_out,10,19,-0.0205699371992496,0.154043892395022,-0.279256932272435
20,layer_5_mlp_out,layer_10_mlp_out,10,20,0.14491959872767313,0.5409679900014699,-0.2741375046564555
20,layer_5_mlp_out,layer_11_mha_output_out,10,21,-0.013485360084821707,0.23987399863293477,-0.29146624669520593
20,layer_5_mlp_out,layer_11_mlp_out,10,22,0.17560251203001387,0.4874557647057768,-0.064140969436775
20,layer_5_mlp_out,layer_12_mha_output_out,10,23,-0.009489079194193062,0.24469240756544058,-0.2804711105406131
20,layer_5_mlp_out,layer_12_mlp_out,10,24,0.30041497430878394,0.6346658251682501,0.07350461689043196
20,layer_5_mlp_out,layer_13_mha_output_out,10,25,-0.022178941358779847,0.21761904638770516,-0.31058507158326726
20,layer_5_mlp_out,layer_13_mlp_out,10,26,0.027020243047059744,0.41939407820083885,-0.3632661699041359
20,layer_5_mlp_out,layer_14_mha_output_out,10,27,0.007120593752548698,0.18866749077202524,-0.15174357680323508
20,layer_5_mlp_out,layer_14_mlp_out,10,28,0.22172240437158475,0.5528854324273196,-0.05259242806883796
20,layer_5_mlp_out,layer_15_mha_output_out,10,29,0.03288005872277955,0.13763979381441716,0.11321571952867501
20,layer_5_mlp_out,layer_15_mlp_out,10,30,0.15526694396868124,0.4117690744923004,0.042406601557122094
20,layer_5_mlp_out,layer_16_mha_output_out,10,31,-0.002459962482668665,0.1824056951225368,-0.19537936978458634
20,layer_5_mlp_out,layer_16_mlp_out,10,32,0.08222957344425419,0.35011546871237,-0.10347964256375854
20,layer_5_mlp_out,layer_17_mha_output_out,10,33,-0.010153038088247301,0.0901352275404652,-0.19963877976841313
20,layer_5_mlp_out,layer_17_mlp_out,10,34,-0.08977747328929131,0.39904467673478,-0.5594066716898503
20,layer_5_mlp_out,layer_18_mha_output_out,10,35,0.028361079846668247,0.1196584469706448,0.12801333622427719
20,layer_5_mlp_out,layer_18_mlp_out,10,36,0.13260999918440586,0.4202227656378484,-0.06658633680511283
20,layer_5_mlp_out,layer_19_mha_output_out,10,37,0.10634042900252838,0.2697109998430734,0.19464234662188423
20,layer_5_mlp_out,layer_19_mlp_out,10,38,0.04247992822771385,0.4029468441363439,-0.3064417846074918
20,layer_5_mlp_out,layer_20_mha_output_out,10,39,0.0880216621808988,0.22574817184284188,0.22335326070903122
20,layer_5_mlp_out,layer_20_mlp_out,10,40,0.15524626050077484,0.40971215900461083,0.047584045794479
20,layer_5_mlp_out,layer_21_mha_output_out,10,41,0.14829002528341895,0.26760695935597106,0.46374878777499046
20,layer_5_mlp_out,layer_21_mlp_out,10,42,0.15342644156267837,0.37309818352189855,0.13758643523466332
20,layer_5_mlp_out,layer_22_mha_output_out,10,43,0.03728870402087925,0.13020803023037428,0.17400177323199867
20,layer_5_mlp_out,layer_22_mlp_out,10,44,0.11043588614305522,0.24820635391463092,0.28768089842141187
20,layer_5_mlp_out,layer_23_mha_output_out,10,45,0.08000398009950249,0.14870323662925963,0.4776290913541751
20,layer_5_mlp_out,layer_23_mlp_out,10,46,0.19273938504200305,0.3581940847136267,0.4050803539620609
20,layer_5_mlp_out,layer_24_mha_output_out,10,47,0.08608035233667732,0.2341019641710331,0.18572945820656878
20,layer_5_mlp_out,layer_24_mlp_out,10,48,0.040693385531359594,0.20744343788350383,-0.0030869227644069156
20,layer_5_mlp_out,layer_25_mha_output_out,10,49,0.05902552809721884,0.1217548449643363,0.41977687646568224
20,layer_5_mlp_out,layer_25_mlp_out,10,50,0.1072246635674089,0.22045382206034253,0.3686150213576637
20,layer_5_mlp_out,layer_26_mha_output_out,10,51,-0.0014817714705162022,0.062492223434184306,-0.08604112985223636
20,layer_5_mlp_out,layer_26_mlp_out,10,52,0.061945159448658305,0.1476761098511137,0.3206654039992571
20,layer_5_mlp_out,layer_27_mha_output_out,10,53,-0.02487503466275176,0.07289116755756414,-0.3962533776487148
20,layer_5_mlp_out,layer_27_mlp_out,10,54,0.04484847891689092,0.1732263620959083,0.1026510684506196
20,layer_5_mlp_out,layer_28_mha_output_out,10,55,0.015579544898458475,0.05507990396451899,0.2359848110743653
20,layer_5_mlp_out,layer_28_mlp_out,10,56,-0.26425524834842173,0.32467300861488513,-0.8010291906473666
20,layer_6_mha_output_out,layer_6_mha_output_out,11,11,1.0,Inf,NaN
20,layer_6_mha_output_out,layer_6_mlp_out,11,12,0.4564910078677592,0.9421076905056679,-0.3160464139115569
20,layer_6_mha_output_out,layer_7_mha_output_out,11,13,0.0728760954973866,0.25430236924499416,0.05947081291598365
20,layer_6_mha_output_out,layer_7_mlp_out,11,14,0.3230914131863012,0.760863419340839,-0.25549105565585606
20,layer_6_mha_output_out,layer_8_mha_output_out,11,15,0.032530330861078594,0.2371893507489763,-0.09874897122530778
20,layer_6_mha_output_out,layer_8_mlp_out,11,16,0.292069863451046,0.7059550146817742,-0.20690549980573056
20,layer_6_mha_output_out,layer_9_mha_output_out,11,17,0.11314245405184453,0.3121992437394802,0.1105424777109504
